orf#,start,end,strand,contig,id,annot,score,evalue,aln_length,interpro_annot,interpro_evalue,DRAM_kegg,DRAM_pdfam,nr_annotation,nr_bitscore
410,390199,390615,TRUE,CP058909.1,CP058909.1_410,"",,,,Family of unknown function (DUF6069),1.2e-13,"","",DUF6069 family protein [Halosimplex pelagicum],237
411,391023,391520,TRUE,CP058909.1,CP058909.1_411,"",,,,NAD(P)-binding Rossmann-fold domains,3.65e-15,"","",SDR family oxidoreductase [Halosimplex litoreum],283
412,391492,392046,FALSE,CP058909.1,CP058909.1_412,"",,,,Helix-turn-helix domain,1.6e-44,"","",,
413,392212,393342,TRUE,CP058909.1,CP058909.1_413,"",,,,Lysylphosphatidylglycerol synthase TM region,4.6e-43,"","",lysylphosphatidylglycerol synthase transmembrane domain-containing protein [Halosimplex pelagicum],678
414,393376,395997,FALSE,CP058909.1,CP058909.1_414,"",,,,POLYPHOSPHATE KINASE,0,"","",polyphosphate kinase 1 [Halosimplex pelagicum],1645
415,395997,396689,FALSE,CP058909.1,CP058909.1_415,"",,,,METALLOPHOSPHOESTERASE,1.6e-43,"","",metallophosphoesterase family protein [Halosimplex pelagicum],474
416,397060,398736,FALSE,CP058909.1,CP058909.1_416,"",,,,TRANSPORT ATP-BINDING PROTEIN,2.6e-105,"","",ABC transporter ATP-binding protein [Halosimplex pelagicum],1066
417,398733,399911,FALSE,CP058909.1,CP058909.1_417,"",,,,Oligopeptide ABC transporter ATP-binding component,4.3e-119,"","",ABC transporter ATP-binding protein [Halosimplex pelagicum],770
418,399908,401368,FALSE,CP058909.1,CP058909.1_418,"",,,,OLIGOPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN APPC,5.8e-74,"","",ABC transporter permease [Halosimplex pelagicum],945
419,401370,402389,FALSE,CP058909.1,CP058909.1_419,"",,,,DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DPPB-RELATED,4.2e-89,"","",ABC transporter permease [Halosimplex pelagicum],652
420,402572,404542,FALSE,CP058909.1,CP058909.1_420,"",,,,Periplasmic binding protein-like II,2.17e-80,"","",ABC transporter substrate-binding protein [Halosimplex pelagicum],1244
421,404689,405168,TRUE,CP058909.1,CP058909.1_421,"",,,,"",,"","",,
422,405165,406217,TRUE,CP058909.1,CP058909.1_422,"",,,,Metallo-dependent phosphatases,1.74e-39,"","",metallophosphoesterase [Halosimplex pelagicum],669
423,406380,407624,TRUE,CP058909.1,CP058909.1_423,"",,,,PERIPLASMIC PHOSPHATE BINDING COMPONENT OF PHOSPHATE ABC TRANSPORTER,7.6e-51,"","",substrate-binding domain-containing protein [Halosimplex carlsbadense],649
424,407702,408790,TRUE,CP058909.1,CP058909.1_424,"",,,,phosphate ABC transporter permease subunit PstC,1.5e-76,"","",phosphate ABC transporter permease subunit PstC [Halosimplex pelagicum],672
425,408790,410466,TRUE,CP058909.1,CP058909.1_425,"",,,,PHOSPHATE TRANSPORT SYSTEM PERMEASE PROTEIN PSTA-RELATED,8.4e-73,"","",phosphate ABC transporter permease PstA [Halosimplex pelagicum],1024
426,410459,411361,TRUE,CP058909.1,CP058909.1_426,"",,,,ABC_PstB_phosphate_transporter,0,"","",phosphate ABC transporter ATP-binding protein PstB [Halosimplex pelagicum],584
427,411358,412038,TRUE,CP058909.1,CP058909.1_427,"",,,,PhoU,1.6e-60,"","",phosphate signaling complex protein PhoU [Halosimplex pelagicum],418
428,412038,413066,TRUE,CP058909.1,CP058909.1_428,"",,,,PhoU-like,3.27e-13,"","",AbrB/MazE/SpoVT family DNA-binding domain-containing protein [Halosimplex pelagicum],628
429,413188,414219,FALSE,CP058909.1,CP058909.1_429,"",,,,"",,"","",halo transducer protein [Halorussus litoreus],183
430,414348,416141,FALSE,CP058909.1,CP058909.1_430,"",,,,SENSOR PROTEIN CREC,1.6e-24,"","",histidine kinase N-terminal 7TM domain-containing protein [Halosimplex pelagicum],1131
431,416308,416421,TRUE,CP058909.1,CP058909.1_431,"",,,,"",,"","",,
432,416491,418248,FALSE,CP058909.1,CP058909.1_432,"",,,,arginine--tRNA ligase,0,"","",arginine--tRNA ligase [Halosimplex litoreum],973
433,418377,419045,FALSE,CP058909.1,CP058909.1_433,"",,,,"ALTERED INHERITANCE OF MITOCHONDRIA PROTEIN 24, MITOCHONDRIAL",1.5e-67,"","",AIM24 family protein [Halosimplex pelagicum],423
434,419114,419920,FALSE,CP058909.1,CP058909.1_434,"",,,,P-loop containing nucleoside triphosphate hydrolases,5.87e-51,"","",AAA family ATPase [Halosimplex pelagicum],491
435,420089,421333,TRUE,CP058909.1,CP058909.1_435,"",,,,peptide chain release factor aRF-1,0,"","",peptide chain release factor aRF-1 [Halosimplex pelagicum],820
436,421715,422107,FALSE,CP058909.1,CP058909.1_436,"",,,,Family of unknown function (DUF6276),1e-49,"","",DUF6276 family protein [Halosimplex pelagicum],253
437,422242,422931,FALSE,CP058909.1,CP058909.1_437,"",,,,V-type ATP synthase subunit D,6.3e-83,"","",V-type ATP synthase subunit D [Halosimplex rubrum],364
438,423014,424051,FALSE,CP058909.1,CP058909.1_438,"",,,,"Beta-carotene 15,15'-dioxygenase",1.9e-79,"","","Brp/Blh family beta-carotene 15,15'-dioxygenase [Halosimplex pelagicum]",679
439,424042,424764,FALSE,CP058909.1,CP058909.1_439,"",,,,lycopene cyclase domain,4.1e-24,"","",lycopene cyclase domain-containing protein [Halosimplex pelagicum],475
440,424942,425724,FALSE,CP058909.1,CP058909.1_440,"",,,,Bac_rhodopsin_2,3.2e-80,"","",bacteriorhodopsin [Halosimplex pelagicum],513
441,425931,427922,FALSE,CP058909.1,CP058909.1_441,"",,,,PAS domain,9.3e-37,"","",bacterio-opsin activator domain-containing protein [Halosimplex pelagicum],1258
442,428109,429524,FALSE,CP058909.1,CP058909.1_442,"",,,,V-TYPE PROTON ATPASE SUBUNIT B,0,"","",ATP synthase subunit B [Halosimplex pelagicum],931
443,429527,431305,FALSE,CP058909.1,CP058909.1_443,"",,,,V_A-ATPase_A,0,"","",V-type ATP synthase subunit A [Halosimplex pelagicum],1172
444,431307,431630,FALSE,CP058909.1,CP058909.1_444,"",,,,"ATPase, V1 complex, subunit F",1.4e-22,"","",V-type ATP synthase subunit F [Halosimplex pelagicum],205
445,431627,432685,FALSE,CP058909.1,CP058909.1_445,"",,,,ATP synthase A1 subunit C,4.4e-120,"","",V-type ATP synthase subunit C [Halosimplex pelagicum],680
446,432682,433263,FALSE,CP058909.1,CP058909.1_446,"",,,,ATP synthase (E/31 kDa) subunit,1.1e-37,"","",V-type ATP synthase subunit E [Halosimplex pelagicum],161
447,433288,433545,FALSE,CP058909.1,CP058909.1_447,"",,,,ATP-synt_Vo_Ao_c_TtATPase_like,1.12717e-15,"","",A-type ATP synthase subunit K [Halosimplex carlsbadense 2-9-1],103
448,433772,436000,FALSE,CP058909.1,CP058909.1_448,"",,,,VACUOLAR PROTON ATPASES,2.2e-46,"","",V-type ATP synthase subunit I [Halosimplex rubrum],1263
449,436005,436337,FALSE,CP058909.1,CP058909.1_449,"",,,,ATP synthase archaeal subunit H,7.6e-17,"","",,
450,436532,437149,TRUE,CP058909.1,CP058909.1_450,"",,,,"2-METHYL-6-PHYTYL-1,4-HYDROQUINONE METHYLTRANSFERASE, CHLOROPLASTIC",1.7e-64,"","",methyltransferase domain-containing protein [Halosimplex pelagicum],427
451,438457,438774,FALSE,CP058909.1,CP058909.1_451,"",,,,"",,"","",,
452,439334,439708,TRUE,CP058909.1,CP058909.1_452,"",,,,"",,"","",,
453,440462,440641,FALSE,CP058909.1,CP058909.1_453,"",,,,"",,"","",,
454,440670,440864,FALSE,CP058909.1,CP058909.1_454,"",,,,"",,"","",,
455,441230,442519,FALSE,CP058909.1,CP058909.1_455,"",,,,"",,"","",,
456,442664,444040,TRUE,CP058909.1,CP058909.1_456,"",,,,"",,"","",,
457,444143,444934,TRUE,CP058909.1,CP058909.1_457,"",,,,HUPs,1.3e-70,"","",electron transfer flavoprotein subunit beta/FixA family protein [Halosimplex pelagicum],493
458,444931,445884,TRUE,CP058909.1,CP058909.1_458,"",,,,Electra_flavoP_a,7.9e-104,"","",electron transfer flavoprotein subunit alpha/FixB family protein [Halosimplex pelagicum],619
459,446150,447568,TRUE,CP058909.1,CP058909.1_459,"",,,,"",,"","",,
460,447683,448525,TRUE,CP058909.1,CP058909.1_460,"",,,,Polyprenyl Transferase Like,0,"","",polyprenyl synthetase family protein [Halosimplex pelagicum],514
461,448529,448705,FALSE,CP058909.1,CP058909.1_461,"",,,,"",,"","",,
462,448772,449995,FALSE,CP058909.1,CP058909.1_462,"",,,,alpha/beta hydrolase,8.3e-79,"","",acetylxylan esterase [Halosimplex pelagicum],832
463,450075,450530,FALSE,CP058909.1,CP058909.1_463,"",,,,Ferritin-like,1.75e-27,"","",ferritin-like domain-containing protein [Halosimplex pelagicum],285
464,450805,451485,TRUE,CP058909.1,CP058909.1_464,"",,,,CDP-alcohol phosphatidyltransferase,2.3e-20,"","",CDP-alcohol phosphatidyltransferase family protein [Halosimplex pelagicum],402
465,451493,452290,FALSE,CP058909.1,CP058909.1_465,"",,,,PHP domain-like,1.1e-20,"","",PHP domain-containing protein [Halosimplex pelagicum],544
466,452411,452848,FALSE,CP058909.1,CP058909.1_466,"",,,,"",,"","",ribonuclease BN [Halosimplex pelagicum],269
467,452845,453702,FALSE,CP058909.1,CP058909.1_467,"",,,,Virulence factor BrkB,2.8e-37,"","",YihY/virulence factor BrkB family protein [Halosimplex pelagicum],503
468,453845,454234,TRUE,CP058909.1,CP058909.1_468,"",,,,"",,"","",,
469,454266,455384,FALSE,CP058909.1,CP058909.1_469,"",,,,S-adenosyl-L-methionine-dependent methyltransferases,5.88e-95,"","",tRNA (guanine(26)-N(2))-dimethyltransferase [Halosimplex pelagicum],755
470,455473,456495,FALSE,CP058909.1,CP058909.1_470,"",,,,SPERMIDINE/PUTRESCINE IMPORT ATP-BINDING PROTEIN POTA,1.8e-106,"","",ABC transporter ATP-binding protein [Halosimplex pelagicum],660
471,456495,457439,FALSE,CP058909.1,CP058909.1_471,"",,,,MetI-like,6.35e-37,"","",ABC transporter permease subunit [Halosimplex pelagicum],564
472,457436,458416,FALSE,CP058909.1,CP058909.1_472,"",,,,MetI-like,7.29e-43,"","",ABC transporter permease subunit [Halosimplex pelagicum],615
473,458416,459555,FALSE,CP058909.1,CP058909.1_473,"",,,,Periplasmic binding protein-like II,1.33e-40,"","",extracellular solute-binding protein [Halorhabdus sp. SVX81],484
474,459716,460483,FALSE,CP058909.1,CP058909.1_474,"",,,,HemD-like,1.31e-50,"","",uroporphyrinogen-III synthase [Halosimplex pelagicum],476
475,460500,461303,FALSE,CP058909.1,CP058909.1_475,"",,,,SUMT,7.38382e-120,"","",uroporphyrinogen-III C-methyltransferase [Halosimplex pelagicum],524
476,461300,462538,FALSE,CP058909.1,CP058909.1_476,"",,,,PORPHOBILINOGEN DEAMINASE,6.2e-86,"","",hydroxymethylbilane synthase [Halosimplex carlsbadense],645
477,463312,465057,TRUE,CP058909.1,CP058909.1_477,"",,,,"GLUCAN 1,4-ALPHA-GLUCOSIDASE SUSB-RELATED",1.1e-124,"","",glycoside hydrolase family 97 protein [Halosimplex pelagicum],1187
478,465054,465596,TRUE,CP058909.1,CP058909.1_478,"",,,,Nucleoside Triphosphate Pyrophosphohydrolase,1.9e-24,"","",NUDIX domain-containing protein [Halosimplex pelagicum],361
479,465612,465956,FALSE,CP058909.1,CP058909.1_479,"",,,,Domain of unknown function (DUF5615),2.3e-13,"","",DUF5615 family PIN-like protein [Halosimplex pelagicum],228
480,465959,466252,FALSE,CP058909.1,CP058909.1_480,"",,,,Homeodomain-like,2.15e-09,"","",DUF433 domain-containing protein [Halosimplex pelagicum],191
481,466381,466770,FALSE,CP058909.1,CP058909.1_481,"",,,,PIN domain-like,1.63e-17,"","",PIN domain-containing protein [Halosimplex pelagicum],248
482,466767,466967,FALSE,CP058909.1,CP058909.1_482,"",,,,"",,"","",antitoxin VapB family protein [Halosimplex litoreum],119
483,467091,467714,TRUE,CP058909.1,CP058909.1_483,"",,,,P-loop containing nucleoside triphosphate hydrolases,5.95e-25,"","",AAA family ATPase [Halosimplex pelagicum],385
484,467813,468991,TRUE,CP058909.1,CP058909.1_484,"",,,,AAK_AK,2.80773e-68,"","",aspartate kinase [Halosimplex pelagicum],748
485,469176,471008,TRUE,CP058909.1,CP058909.1_485,"",,,,METHYL-ACCEPTING CHEMOTAXIS PROTEIN MCPB,9.9e-25,"","",HAMP domain-containing protein [Haloarcula sp. JP-L23],417
486,471187,472539,TRUE,CP058909.1,CP058909.1_486,"",,,,"Aspartate Aminotransferase, domain 1",0,"","",tryptophanase [Halosimplex pelagicum],871
487,473198,474937,TRUE,CP058909.1,CP058909.1_487,"",,,,N-terminal 7TM region of histidine kinase,1.7e-28,"","",histidine kinase N-terminal 7TM domain-containing protein [Halosimplex pelagicum],1090
488,474953,475345,FALSE,CP058909.1,CP058909.1_488,"",,,,"",,"","",,
489,475434,475943,FALSE,CP058909.1,CP058909.1_489,"",,,,"",,"","",,
490,476022,476672,FALSE,CP058909.1,CP058909.1_490,"",,,,GATase1_IGP_Synthase,1.27691e-105,"","",imidazole glycerol phosphate synthase subunit HisH [Halosimplex pelagicum],440
491,476784,477587,FALSE,CP058909.1,CP058909.1_491,"",,,,Carbohydrate phosphatase,2.23e-65,"","",inositol monophosphatase [Halosimplex pelagicum],506
492,477725,478780,TRUE,CP058909.1,CP058909.1_492,"",,,,PBP2_PhnD_like,3.67773e-60,"","",MULTISPECIES: phosphate/phosphite/phosphonate ABC transporter substrate-binding protein [Halorubrum],432
493,478842,479678,TRUE,CP058909.1,CP058909.1_493,"",,,,ABC_PhnC_transporter,8.0859e-117,"","",phosphonate ABC transporter ATP-binding protein [Halosimplex pelagicum],528
494,479675,480673,TRUE,CP058909.1,CP058909.1_494,"",,,,PHOSPHONATES TRANSPORT SYSTEM PERMEASE PROTEIN,6.3e-57,"","",phosphate/phosphonate ABC transporter permease [Halosimplex pelagicum],644
495,481084,481677,FALSE,CP058909.1,CP058909.1_495,"",,,,UDG-F4_TTUDGA_SPO1dp_like,2.37146e-66,"","",uracil-DNA glycosylase [Halosimplex pelagicum],396
496,481733,482329,FALSE,CP058909.1,CP058909.1_496,"",,,,Protein of unknown function DUF99,5.8e-56,"","",DUF99 family protein [Halosimplex pelagicum],380
497,482326,482550,FALSE,CP058909.1,CP058909.1_497,"",,,,Family of unknown function (DUF5786),2.1e-23,"","",MULTISPECIES: DUF5786 family protein [Halosimplex],113
498,482982,484169,TRUE,CP058909.1,CP058909.1_498,"",,,,xylonate dehydratase 2,0,"","",mandelate racemase/muconate lactonizing enzyme family protein [Halosimplex pelagicum],801
499,484248,484664,TRUE,CP058909.1,CP058909.1_499,"",,,,"",,"","",,
500,484953,485534,FALSE,CP058909.1,CP058909.1_500,"",,,,"",,"","",,
501,485675,486943,TRUE,CP058909.1,CP058909.1_501,"",,,,YgbK-like,2.22e-70,"","",four-carbon acid sugar kinase family protein [Halosimplex salinum],482
502,486945,488039,TRUE,CP058909.1,CP058909.1_502,"",,,,Isopropylmalate Dehydrogenase,6.1e-117,"","",4-hydroxythreonine-4-phosphate dehydrogenase PdxA [Halosimplex pelagicum],697
503,488049,488462,FALSE,CP058909.1,CP058909.1_503,"",,,,RmlC-like cupins,2.72e-29,"","",cupin domain-containing protein [Halosimplex pelagicum],285
504,488658,489491,TRUE,CP058909.1,CP058909.1_504,"",,,,TIM-br_sig_trnsd,0,"","",phosphoenolpyruvate hydrolase family protein [Halosimplex pelagicum],546
505,489514,490740,TRUE,CP058909.1,CP058909.1_505,"",,,,Tm-1-like,0,"","",Tm-1-like ATP-binding domain-containing protein [Halosimplex pelagicum],760
506,490787,491839,FALSE,CP058909.1,CP058909.1_506,"",,,,Virulence factor BrkB,9.8e-36,"","",YhjD/YihY/BrkB family envelope integrity protein [Halosimplex pelagicum],648
507,492044,493255,TRUE,CP058909.1,CP058909.1_507,"",,,,Phosphate transporter family,1.2e-43,"","",inorganic phosphate transporter [Halosimplex pelagicum],728
508,493307,494683,FALSE,CP058909.1,CP058909.1_508,"",,,,phosphoglucosamine mutase,0,"","",phosphoglucosamine mutase [Halosimplex pelagicum],885
509,494847,495404,TRUE,CP058909.1,CP058909.1_509,"",,,,OROTATE PHOSPHORIBOSYLTRANSFERASE,1.2e-46,"","",orotate phosphoribosyltransferase [Halosimplex pelagicum],344
510,495680,497671,TRUE,CP058909.1,CP058909.1_510,"",,,,threonine--tRNA ligase,0,"","",threonine--tRNA ligase [Halosimplex pelagicum],1325
511,497854,499905,TRUE,CP058909.1,CP058909.1_511,"",,,,"DNA POLYMERASE THETA, PUTATIVE (AFU_ORTHOLOGUE AFUA_1G05260)-RELATED",2.4e-85,"","",DEAD/DEAH box helicase [Halosimplex pelagicum],1346
512,500013,500882,TRUE,CP058909.1,CP058909.1_512,"",,,,PHP domain-like,3.4e-40,"","",PHP domain-containing protein [Halosimplex pelagicum],535
513,500965,502839,TRUE,CP058909.1,CP058909.1_513,"",,,,BASIC AMINO ACID ANTIPORTER YFCC-RELATED,0,"","",SLC13 family permease [Halosimplex pelagicum],1142
514,503091,503888,TRUE,CP058909.1,CP058909.1_514,"",,,,PD-(D/E)XK endonuclease,1.3e-36,"","",group I intron-associated PD-(D/E)XK endonuclease [Halosimplex pelagicum],547
515,503932,504057,FALSE,CP058909.1,CP058909.1_515,"",,,,"",,"","",Sjogren's syndrome/scleroderma autoantigen 1 family protein [Halosimplex halophilum],77.8
516,504342,504887,TRUE,CP058909.1,CP058909.1_516,"",,,,"",,"","",,
517,504988,508515,TRUE,CP058909.1,CP058909.1_517,"",,,,DNA REPLICATION LICENSING FACTOR MCM FAMILY MEMBER,0,"","",LAGLIDADG family homing endonuclease [Halosimplex pelagicum],2271
518,508522,508833,TRUE,CP058909.1,CP058909.1_518,"",,,,"",,"","",,
519,508922,509503,TRUE,CP058909.1,CP058909.1_519,"",,,,"",,"","",,
520,509570,509908,TRUE,CP058909.1,CP058909.1_520,"",,,,"",,"","",,
521,509905,510789,TRUE,CP058909.1,CP058909.1_521,"",,,,"",,"","",,
522,510879,511706,TRUE,CP058909.1,CP058909.1_522,"",,,,"",,"","",,
523,511703,512383,TRUE,CP058909.1,CP058909.1_523,"",,,,P-loop containing nucleoside triphosphate hydrolases,6.76e-38,"","",MinD/ParA family protein [Halosimplex pelagicum],421
524,512444,514387,FALSE,CP058909.1,CP058909.1_524,"",,,,ATP-BINDING CASSETTE SUB-FAMILY B,0,"","",ABC transporter ATP-binding protein [Halosimplex pelagicum],1248
525,514384,516294,FALSE,CP058909.1,CP058909.1_525,"",,,,ATP-BINDING CASSETTE SUB-FAMILY B,0,"","",ABC transporter ATP-binding protein [Halosimplex pelagicum],1243
526,516384,517250,FALSE,CP058909.1,CP058909.1_526,"",,,,TRANSCRIPTION INITIATION FACTOR IIB-RELATED,5e-51,"","",transcription initiation factor IIB family protein [Halosimplex pelagicum],547
527,517398,517799,FALSE,CP058909.1,CP058909.1_527,"",,,,"",,"","",,
528,517955,518992,FALSE,CP058909.1,CP058909.1_528,"",,,,Dihydrodipicolinate Reductase; domain 2,1.8e-102,"","",Gfo/Idh/MocA family oxidoreductase [Halosimplex pelagicum],662
529,519123,519629,TRUE,CP058909.1,CP058909.1_529,"",,,,"",,"","",,
530,519716,520147,FALSE,CP058909.1,CP058909.1_530,"",,,,HUPs,5.7e-34,"","",universal stress protein [Halosimplex rubrum],222
531,520249,521256,TRUE,CP058909.1,CP058909.1_531,"",,,,QUINONE OXIDOREDUCTASE,2.4e-66,"","",zinc-binding dehydrogenase [Halosimplex pelagicum],652
532,521426,522289,FALSE,CP058909.1,CP058909.1_532,"",,,,Homing endonuclease associated repeat,2.8e-10,"","",,
533,522429,523349,FALSE,CP058909.1,CP058909.1_533,"",,,,Alpha_ANH_like_I,3.27832e-100,"","",ATP-dependent sacrificial sulfur transferase LarE [Halosimplex pelagicum],594
534,523666,524652,TRUE,CP058909.1,CP058909.1_534,"",,,,"",,"","",,
535,524718,526700,TRUE,CP058909.1,CP058909.1_535,"",,,,MutS_C_archaeal,0,"","",DNA mismatch repair protein [Halosimplex carlsbadense],1145
536,526771,527484,FALSE,CP058909.1,CP058909.1_536,"",,,,Putative vitamin uptake transporter,1.4e-50,"","",queuosine precursor transporter [Halosimplex pelagicum],442
537,527481,527657,FALSE,CP058909.1,CP058909.1_537,"",,,,BLL4998 PROTEIN,3.2e-10,"","",ribbon-helix-helix domain-containing protein [Halosimplex pelagicum],112
538,527791,529635,TRUE,CP058909.1,CP058909.1_538,"",,,,TWO-COMPONENT HISTIDINE KINASE,6.5e-42,"","",PAS domain-containing sensor histidine kinase [Halosimplex pelagicum],1214
539,530171,532378,FALSE,CP058909.1,CP058909.1_539,"",,,,SEC-INDEPENDENT PROTEIN TRANSLOCASE PROTEIN TATC,1.8e-90,"","",preprotein translocase subunit TatC [Halobacteriales archaeon QS_4_69_31],892
540,532540,534324,TRUE,CP058909.1,CP058909.1_540,"",,,,SEC-INDEPENDENT PROTEIN TRANSLOCASE PROTEIN TATC,8e-41,"","",twin-arginine translocase subunit TatC [Halosimplex pelagicum],1057
541,534338,534958,TRUE,CP058909.1,CP058909.1_541,"",,,,Phosphoglycerate mutase-like,6.42e-50,"","",histidine phosphatase family protein [Halosimplex pelagicum],402
542,535169,535717,FALSE,CP058909.1,CP058909.1_542,"",,,,UCP006533,6e-42,"","",GTP-dependent dephospho-CoA kinase family protein [Halosimplex pelagicum],348
543,535719,535916,FALSE,CP058909.1,CP058909.1_543,"",,,,Spt4_2,3.7e-25,"","","MULTISPECIES: DNA-directed RNA polymerase, subunit E'' [Halosimplex]",135
544,535916,536494,FALSE,CP058909.1,CP058909.1_544,"",,,,DNA-directed RNA polymerase,2.6e-57,"","",DNA-directed RNA polymerase [Halosimplex pelagicum],379
545,536496,536876,FALSE,CP058909.1,CP058909.1_545,"",,,,PIN like domain,4.8e-45,"","",twitching motility protein PilT [Halosimplex pelagicum],236
546,536873,538105,FALSE,CP058909.1,CP058909.1_546,"",,,,translation initiation factor IF-2 subunit gamma,0,"","",translation initiation factor IF-2 subunit gamma [Halosimplex pelagicum],790
547,538210,538629,FALSE,CP058909.1,CP058909.1_547,"",,,,CheY-like,9.68e-22,"","",response regulator [Halosimplex pelagicum],270
548,538770,539669,TRUE,CP058909.1,CP058909.1_548,"",,,,Helix-turn-helix domain,2.5e-06,"","",helix-turn-helix domain-containing protein [Halosimplex pelagicum],616
549,539891,540412,TRUE,CP058909.1,CP058909.1_549,"",,,,"",,"","",,
550,540414,541043,TRUE,CP058909.1,CP058909.1_550,"",,,,"",,"","",,
551,541037,542008,TRUE,CP058909.1,CP058909.1_551,"",,,,"",,"","",,
552,542005,544647,TRUE,CP058909.1,CP058909.1_552,"",,,,Concanavalin A-like lectins/glucanases,2.58e-35,"","",PKD domain-containing protein [Halosimplex pelagicum],1718
