orf#	start	end	strand	contig	id	annot	score	evalue	aln_length	interpro_annot	interpro_evalue
406	402543	403058	TRUE	NZ_CP101161.1	NZ_CP101161.1_406	""				Acyl-CoA N-acyltransferases (Nat)	7.55e-24
407	403098	403886	TRUE	NZ_CP101161.1	NZ_CP101161.1_407	""				11-beta-HSD1	2.9e-69
408	403883	404356	FALSE	NZ_CP101161.1	NZ_CP101161.1_408	""					
409	404514	405455	TRUE	NZ_CP101161.1	NZ_CP101161.1_409	""				Family of unknown function (DUF5787)	1.7e-90
410	405496	406788	TRUE	NZ_CP101161.1	NZ_CP101161.1_410	""				NHL repeat	9.15e-16
411	406851	407045	TRUE	NZ_CP101161.1	NZ_CP101161.1_411	""					
412	407042	407866	FALSE	NZ_CP101161.1	NZ_CP101161.1_412	""				Metallo-hydrolase/oxidoreductase	1.12e-28
413	407893	408186	FALSE	NZ_CP101161.1	NZ_CP101161.1_413	""					
414	408427	408606	FALSE	NZ_CP101161.1	NZ_CP101161.1_414	""					
415	408772	410085	FALSE	NZ_CP101161.1	NZ_CP101161.1_415	""				26S PROTEASOME REGULATORY SUBUNIT	2.8e-55
416	410305	411396	TRUE	NZ_CP101161.1	NZ_CP101161.1_416	""				thiolase	6.91603e-174
417	411628	411849	TRUE	NZ_CP101161.1	NZ_CP101161.1_417	""					
418	411982	412098	TRUE	NZ_CP101161.1	NZ_CP101161.1_418	""					
419	412170	413192	TRUE	NZ_CP101161.1	NZ_CP101161.1_419	""				Domain of unknown function (DUF4872)	1.7e-32
420	413352	413795	TRUE	NZ_CP101161.1	NZ_CP101161.1_420	""				Hotdog Thioesterase	5.3e-36
421	413797	415488	FALSE	NZ_CP101161.1	NZ_CP101161.1_421	""				ALDEHYDE FERREDOXIN OXIDOREDUCTASE	2.5e-118
422	415547	417529	FALSE	NZ_CP101161.1	NZ_CP101161.1_422	""				NA(+)/H(+) ANTIPORTER 1	1.3e-106
423	417767	418681	FALSE	NZ_CP101161.1	NZ_CP101161.1_423	""				ST1585-like_MBL-fold	9.37991e-95
424	418789	420168	TRUE	NZ_CP101161.1	NZ_CP101161.1_424	""				serine--tRNA ligase	0
425	420165	420491	FALSE	NZ_CP101161.1	NZ_CP101161.1_425	""				NTF2-like	1.02e-17
426	420565	421059	TRUE	NZ_CP101161.1	NZ_CP101161.1_426	""				RIBOSOME BIOGENESIS PROTEIN TSR3 HOMOLOG	1.4e-52
427	421060	422079	FALSE	NZ_CP101161.1	NZ_CP101161.1_427	""				Enolase C-terminal domain-like	6.39e-15
428	422520	423131	FALSE	NZ_CP101161.1	NZ_CP101161.1_428	""				Metallo-hydrolase/oxidoreductase	4.59e-33
429	423216	423401	TRUE	NZ_CP101161.1	NZ_CP101161.1_429	""				Family of unknown function (DUF5786)	2.9e-21
430	423398	423955	TRUE	NZ_CP101161.1	NZ_CP101161.1_430	""				Protein of unknown function DUF99	1e-55
431	424000	424572	TRUE	NZ_CP101161.1	NZ_CP101161.1_431	""				UDG-F4_TTUDGA_SPO1dp_like	4.11612e-70
432	424569	425588	FALSE	NZ_CP101161.1	NZ_CP101161.1_432	""				PHOSPHONATES TRANSPORT SYSTEM PERMEASE PROTEIN	2.2e-56
433	425581	426393	FALSE	NZ_CP101161.1	NZ_CP101161.1_433	""				ABC_PhnC_transporter	2.76418e-112
434	426478	427461	FALSE	NZ_CP101161.1	NZ_CP101161.1_434	""				PBP2_PhnD_like	1.31118e-64
435	427594	428238	TRUE	NZ_CP101161.1	NZ_CP101161.1_435	""				GATase1_IGP_Synthase	2.24134e-108
436	428384	428596	TRUE	NZ_CP101161.1	NZ_CP101161.1_436	""				Dodecin	3.3e-24
437	428609	428956	FALSE	NZ_CP101161.1	NZ_CP101161.1_437	""					
438	429351	430475	TRUE	NZ_CP101161.1	NZ_CP101161.1_438	""				S-adenosyl-L-methionine-dependent methyltransferases	1.12e-89
439	430544	431794	TRUE	NZ_CP101161.1	NZ_CP101161.1_439	""				Virulence factor BrkB	1.3e-40
440	431794	432696	TRUE	NZ_CP101161.1	NZ_CP101161.1_440	""				Acid phosphatase/Vanadium-dependent haloperoxidase	2.49e-24
441	432915	434288	FALSE	NZ_CP101161.1	NZ_CP101161.1_441	""				Glutamine synthetase, catalytic domain	0
442	434416	434868	TRUE	NZ_CP101161.1	NZ_CP101161.1_442	""				HTH-type transcriptional regulator Lrp	1.2e-82
443	435034	436482	FALSE	NZ_CP101161.1	NZ_CP101161.1_443	""				Domain of unknown function (DUF4382)	5.8e-29
444	436617	438095	FALSE	NZ_CP101161.1	NZ_CP101161.1_444	""				Proline rich extensin signature	6.3e-11
445	438340	439266	TRUE	NZ_CP101161.1	NZ_CP101161.1_445	""				RNaseZ_ZiPD-like_MBL-fold	1.66723e-106
446	439296	439703	TRUE	NZ_CP101161.1	NZ_CP101161.1_446	""				HIT-like	9.64e-39
447	439791	440468	TRUE	NZ_CP101161.1	NZ_CP101161.1_447	""				Carbonic anhydrase	5.6e-36
448	440460	440657	FALSE	NZ_CP101161.1	NZ_CP101161.1_448	""				lambda repressor-like DNA-binding domains	2.15e-18
449	440659	441006	FALSE	NZ_CP101161.1	NZ_CP101161.1_449	""					
450	441155	443131	TRUE	NZ_CP101161.1	NZ_CP101161.1_450	""				POSSIBLE NUCLEASE OF RNASE H FOLD, RUVC/YQGF FAMILY	1.3e-208
451	443128	443334	FALSE	NZ_CP101161.1	NZ_CP101161.1_451	""					
452	443386	443574	FALSE	NZ_CP101161.1	NZ_CP101161.1_452	""					
453	443821	444852	FALSE	NZ_CP101161.1	NZ_CP101161.1_453	""				Zn_ADH6	1.10823e-173
454	445025	445321	TRUE	NZ_CP101161.1	NZ_CP101161.1_454	""				eIF1neu4	1.3e-46
455	445344	446198	TRUE	NZ_CP101161.1	NZ_CP101161.1_455	""				serine/threonine-protein kinase Rio1	0
456	446247	446735	TRUE	NZ_CP101161.1	NZ_CP101161.1_456	""				Acyl-CoA N-acyltransferases (Nat)	3.21e-28
457	446839	447453	TRUE	NZ_CP101161.1	NZ_CP101161.1_457	""				arCOG04150 universal archaeal KH domain protein	2.9e-66
458	447576	449261	TRUE	NZ_CP101161.1	NZ_CP101161.1_458	""				cpn60	0
459	449426	450019	TRUE	NZ_CP101161.1	NZ_CP101161.1_459	""				RmlC-like cupins	1.3e-14
460	450029	451279	FALSE	NZ_CP101161.1	NZ_CP101161.1_460	""				HEMOLYSIN-RELATED	1.3e-98
461	451359	452051	FALSE	NZ_CP101161.1	NZ_CP101161.1_461	""				V-type ATP synthase subunit D	1.5e-83
462	452079	452663	FALSE	NZ_CP101161.1	NZ_CP101161.1_462	""					
463	452761	454134	FALSE	NZ_CP101161.1	NZ_CP101161.1_463	""				wax ester/triacylglycerol synthase family O-acyltransferase	4e-109
464	454296	455711	FALSE	NZ_CP101161.1	NZ_CP101161.1_464	""				V_A-ATPase_B	0
465	455714	457471	FALSE	NZ_CP101161.1	NZ_CP101161.1_465	""				V_A-ATPase_A	0
466	457468	457797	FALSE	NZ_CP101161.1	NZ_CP101161.1_466	""				ATPase, V1 complex, subunit F	6.2e-22
467	457794	458852	FALSE	NZ_CP101161.1	NZ_CP101161.1_467	""				ATP synthase A1 subunit C	2.2e-121
468	458849	459433	FALSE	NZ_CP101161.1	NZ_CP101161.1_468	""				ATP synthase (E/31 kDa) subunit	2.9e-42
469	459458	459721	FALSE	NZ_CP101161.1	NZ_CP101161.1_469	""				ATP synthase subunit C	1.1e-14
470	459879	462152	FALSE	NZ_CP101161.1	NZ_CP101161.1_470	""				VACUOLAR PROTON ATPASES	3e-54
471	462139	462471	FALSE	NZ_CP101161.1	NZ_CP101161.1_471	""				ATP synthase archaeal subunit H	2.1e-18
472	462689	463348	TRUE	NZ_CP101161.1	NZ_CP101161.1_472	""				2-METHYL-6-PHYTYL-1,4-HYDROQUINONE METHYLTRANSFERASE, CHLOROPLASTIC	5.7e-61
473	463183	463803	FALSE	NZ_CP101161.1	NZ_CP101161.1_473	""				Archaeal Type IV pilin, N-terminal	7e-13
474	463825	465081	FALSE	NZ_CP101161.1	NZ_CP101161.1_474	""					
475	465232	466440	TRUE	NZ_CP101161.1	NZ_CP101161.1_475	""					
476	466558	467352	TRUE	NZ_CP101161.1	NZ_CP101161.1_476	""				HUPs	6.3e-71
477	467349	468320	TRUE	NZ_CP101161.1	NZ_CP101161.1_477	""				Electra_flavoP_a	4.3e-100
478	468390	468692	FALSE	NZ_CP101161.1	NZ_CP101161.1_478	""					
479	468778	469620	TRUE	NZ_CP101161.1	NZ_CP101161.1_479	""				Isoprenoid Synthase Type I	0
480	469898	470998	FALSE	NZ_CP101161.1	NZ_CP101161.1_480	""				Domain of unknown function (DUF373)	1.2e-114
481	471054	472376	FALSE	NZ_CP101161.1	NZ_CP101161.1_481	""				MFS general substrate transporter like domains	1.4e-76
482	472454	473050	TRUE	NZ_CP101161.1	NZ_CP101161.1_482	""				PEBP_bact_arch	8.60512e-58
483	473109	475454	TRUE	NZ_CP101161.1	NZ_CP101161.1_483	""					
484	475509	476501	TRUE	NZ_CP101161.1	NZ_CP101161.1_484	""				Uncharacterised Radical SAM Subgroup 21	0
485	476510	477175	FALSE	NZ_CP101161.1	NZ_CP101161.1_485	""					
486	477354	477776	TRUE	NZ_CP101161.1	NZ_CP101161.1_486	""				Nucleic acid-binding proteins	5.08e-13
487	477773	478234	TRUE	NZ_CP101161.1	NZ_CP101161.1_487	""				DNA_bp_Tfx	1.7e-39
488	478298	479488	TRUE	NZ_CP101161.1	NZ_CP101161.1_488	""				FIST_2	3.4e-42
489	479488	480732	TRUE	NZ_CP101161.1	NZ_CP101161.1_489	""				TWO-COMPONENT HISTIDINE KINASE	1.9e-50
490	480777	481562	TRUE	NZ_CP101161.1	NZ_CP101161.1_490	""				NAD(P)-binding Rossmann-fold domains	3.17e-65
491	481559	482548	FALSE	NZ_CP101161.1	NZ_CP101161.1_491	""				GDP-M1P_Guanylyltransferase	3.91994e-99
492	482578	482865	FALSE	NZ_CP101161.1	NZ_CP101161.1_492	""					
493	483046	483612	TRUE	NZ_CP101161.1	NZ_CP101161.1_493	""				Acyl-CoA N-acyltransferases (Nat)	2.34e-40
494	483647	484486	TRUE	NZ_CP101161.1	NZ_CP101161.1_494	""				alpha/beta hydrolase	2.6e-65
495	484601	485524	TRUE	NZ_CP101161.1	NZ_CP101161.1_495	""				Replication protein A	3.8e-31
496	485526	486122	TRUE	NZ_CP101161.1	NZ_CP101161.1_496	""					
497	486250	486678	TRUE	NZ_CP101161.1	NZ_CP101161.1_497	""				HUPs	6.1e-32
498	486675	487877	FALSE	NZ_CP101161.1	NZ_CP101161.1_498	""				Phosphate transporter family	8.9e-44
499	487874	488743	FALSE	NZ_CP101161.1	NZ_CP101161.1_499	""				Adenine nucleotide alpha hydrolases-like	4.1e-16
500	488848	489261	TRUE	NZ_CP101161.1	NZ_CP101161.1_500	""					
501	489383	489733	TRUE	NZ_CP101161.1	NZ_CP101161.1_501	""				NTF2-like	6.79e-15
502	489756	491393	FALSE	NZ_CP101161.1	NZ_CP101161.1_502	""				L-aspartase-like	0
503	491386	492630	FALSE	NZ_CP101161.1	NZ_CP101161.1_503	""				Urease, subunit C, domain 1	0
504	492627	493556	FALSE	NZ_CP101161.1	NZ_CP101161.1_504	""				formimidoylglutamase	1.4e-80
505	493553	495292	FALSE	NZ_CP101161.1	NZ_CP101161.1_505	""				Urocanase like domains	0
506	495376	496020	TRUE	NZ_CP101161.1	NZ_CP101161.1_506	""				DIMETHYL SULFOXIDE REDUCTASE TRANSCRIPTIONAL ACTIVATOR	1e-26
507	496025	497005	FALSE	NZ_CP101161.1	NZ_CP101161.1_507	""				Oligoxyloglucan reducing end-specific cellobiohydrolase	7.46e-22
508	497092	498540	FALSE	NZ_CP101161.1	NZ_CP101161.1_508	""					
509	498637	499092	FALSE	NZ_CP101161.1	NZ_CP101161.1_509	""				Family of unknown function (DUF5814)	2e-62
510	499445	500197	TRUE	NZ_CP101161.1	NZ_CP101161.1_510	""				HNH NUCLEASE YAJD-RELATED	1.4e-10
511	500273	501187	TRUE	NZ_CP101161.1	NZ_CP101161.1_511	""				ABC TRANSPORTER, ATP-BINDING PROTEIN	2.3e-85
512	501184	502950	TRUE	NZ_CP101161.1	NZ_CP101161.1_512	""				ABC TRANSPORTER PERMEASE	4.8e-25
513	502987	503592	TRUE	NZ_CP101161.1	NZ_CP101161.1_513	""				Vaccinia Virus protein VP39	6.9e-36
514	503634	505400	TRUE	NZ_CP101161.1	NZ_CP101161.1_514	""				PHOSPHATASE, PUTATIVE (AFU_ORTHOLOGUE AFUA_6G08710)-RELATED	2.7e-95
515	505450	506181	TRUE	NZ_CP101161.1	NZ_CP101161.1_515	""				cinA	2.02322e-60
516	506219	507523	TRUE	NZ_CP101161.1	NZ_CP101161.1_516	""				HEDGEHOG-INTERACTING PROTEIN	2.1e-92
517	507548	508747	FALSE	NZ_CP101161.1	NZ_CP101161.1_517	""				UCP_M50_CBS	1.4e-130
518	508828	509199	TRUE	NZ_CP101161.1	NZ_CP101161.1_518	""				Jelly Rolls	2.7e-27
519	509268	509393	TRUE	NZ_CP101161.1	NZ_CP101161.1_519	""					
520	509440	511479	TRUE	NZ_CP101161.1	NZ_CP101161.1_520	""				DNA POLYMERASE THETA, PUTATIVE (AFU_ORTHOLOGUE AFUA_1G05260)-RELATED	1.2e-83
521	511643	511981	FALSE	NZ_CP101161.1	NZ_CP101161.1_521	""					
522	512030	512665	FALSE	NZ_CP101161.1	NZ_CP101161.1_522	""					
523	512772	514610	TRUE	NZ_CP101161.1	NZ_CP101161.1_523	""				BASIC AMINO ACID ANTIPORTER YFCC-RELATED	0
524	514612	516261	FALSE	NZ_CP101161.1	NZ_CP101161.1_524	""				TWO-COMPONENT HISTIDINE KINASE	1.5e-48
525	516572	516970	TRUE	NZ_CP101161.1	NZ_CP101161.1_525	""					
526	516975	517229	TRUE	NZ_CP101161.1	NZ_CP101161.1_526	""					
527	517238	518026	FALSE	NZ_CP101161.1	NZ_CP101161.1_527	""				PAP2_Aur1_like	1.79565e-21
528	518029	519717	FALSE	NZ_CP101161.1	NZ_CP101161.1_528	""				Periplasmic binding protein-like II	1.68e-51
529	519946	521121	FALSE	NZ_CP101161.1	NZ_CP101161.1_529	""					
530	521278	522642	TRUE	NZ_CP101161.1	NZ_CP101161.1_530	""				Calcium-dependent phosphotriesterase	1.57e-11
531	522740	524422	TRUE	NZ_CP101161.1	NZ_CP101161.1_531	""				Dolichyl-phosphate-mannose-protein mannosyltransferase	4.5e-09
532	524698	525132	FALSE	NZ_CP101161.1	NZ_CP101161.1_532	""				HUPs	8.8e-40
533	525173	526285	FALSE	NZ_CP101161.1	NZ_CP101161.1_533	""				Sulfite exporter TauE/SafE	1.2e-26
534	526568	526846	FALSE	NZ_CP101161.1	NZ_CP101161.1_534	""				Amphi-Trp domain	3.1e-22
535	527065	527337	TRUE	NZ_CP101161.1	NZ_CP101161.1_535	""					
536	527467	529563	TRUE	NZ_CP101161.1	NZ_CP101161.1_536	""				mcm	0
537	529564	529836	TRUE	NZ_CP101161.1	NZ_CP101161.1_537	""					
538	529893	530231	TRUE	NZ_CP101161.1	NZ_CP101161.1_538	""					
539	530264	531022	TRUE	NZ_CP101161.1	NZ_CP101161.1_539	""					
540	531026	531727	TRUE	NZ_CP101161.1	NZ_CP101161.1_540	""					
541	531724	532383	TRUE	NZ_CP101161.1	NZ_CP101161.1_541	""				P-loop containing nucleoside triphosphate hydrolases	8.59e-40
542	532362	533225	FALSE	NZ_CP101161.1	NZ_CP101161.1_542	""				TRANSCRIPTION INITIATION FACTOR IIB-RELATED	2.4e-50
543	533380	533874	TRUE	NZ_CP101161.1	NZ_CP101161.1_543	""					
544	533869	534579	FALSE	NZ_CP101161.1	NZ_CP101161.1_544	""				P-loop containing nucleoside triphosphate hydrolases	1.63e-17
545	534797	536077	TRUE	NZ_CP101161.1	NZ_CP101161.1_545	""				Putative cyclase	4.4e-40
546	536090	536578	FALSE	NZ_CP101161.1	NZ_CP101161.1_546	""				FKBP-TYPE PEPTIDYL-PROLYL CIS-TRANS ISOMERASE SLYD	3e-34
547	536578	537999	FALSE	NZ_CP101161.1	NZ_CP101161.1_547	""				SO_family_Moco_dimer	3.61952e-109
548	538083	538556	FALSE	NZ_CP101161.1	NZ_CP101161.1_548	""				Cupredoxins	2.8e-21
549	538680	539984	TRUE	NZ_CP101161.1	NZ_CP101161.1_549	""					
550	539994	540482	FALSE	NZ_CP101161.1	NZ_CP101161.1_550	""				HIT-like	6.81e-42
551	540501	541490	TRUE	NZ_CP101161.1	NZ_CP101161.1_551	""				HIT-like	7.29e-13
552	541532	542374	TRUE	NZ_CP101161.1	NZ_CP101161.1_552	""				Metallo-dependent hydrolases	9.5e-42
553	542427	543806	FALSE	NZ_CP101161.1	NZ_CP101161.1_553	""				UDP-2,3-DIACYLGLUCOSAMINE HYDROLASE-RELATED	7.3e-22
554	543853	544521	FALSE	NZ_CP101161.1	NZ_CP101161.1_554	""					
555	544518	545114	FALSE	NZ_CP101161.1	NZ_CP101161.1_555	""					
556	545458	545850	TRUE	NZ_CP101161.1	NZ_CP101161.1_556	""				Family of unknown function (DUF5518)	3.3e-11
557	546047	546499	TRUE	NZ_CP101161.1	NZ_CP101161.1_557	""					
558	546591	547889	TRUE	NZ_CP101161.1	NZ_CP101161.1_558	""				MFS general substrate transporter	3.53e-62
559	547941	548633	FALSE	NZ_CP101161.1	NZ_CP101161.1_559	""				Putative phosphatase; domain 2	2.1e-56
560	548740	549120	TRUE	NZ_CP101161.1	NZ_CP101161.1_560	""					
561	549117	549719	FALSE	NZ_CP101161.1	NZ_CP101161.1_561	""				Uracil-DNA glycosylase-like	7.19e-36
562	549780	550118	FALSE	NZ_CP101161.1	NZ_CP101161.1_562	""				"""Winged helix"" DNA-binding domain"	3.93e-07
563	550243	550470	FALSE	NZ_CP101161.1	NZ_CP101161.1_563	""					
564	550568	550801	TRUE	NZ_CP101161.1	NZ_CP101161.1_564	""					
565	550806	551036	FALSE	NZ_CP101161.1	NZ_CP101161.1_565	""					
566	551132	554344	TRUE	NZ_CP101161.1	NZ_CP101161.1_566	""				SOLEUCYL-TRNA SYNTHETASE	0
567	554383	556416	TRUE	NZ_CP101161.1	NZ_CP101161.1_567	""				Immunoglobulins	4.5e-10
568	556466	556939	TRUE	NZ_CP101161.1	NZ_CP101161.1_568	""					
569	556941	557789	FALSE	NZ_CP101161.1	NZ_CP101161.1_569	""				ribose-phosphate diphosphokinase	2.1e-77
570	557832	558653	FALSE	NZ_CP101161.1	NZ_CP101161.1_570	""					
571	558686	559456	FALSE	NZ_CP101161.1	NZ_CP101161.1_571	""				"""Winged helix"" DNA-binding domain"	2.16e-10
572	559908	561272	TRUE	NZ_CP101161.1	NZ_CP101161.1_572	""				PGM_like1	0
573	561273	562136	FALSE	NZ_CP101161.1	NZ_CP101161.1_573	""				spondin domain	1.4e-40
574	562293	563417	FALSE	NZ_CP101161.1	NZ_CP101161.1_574	""					
575	563407	563775	FALSE	NZ_CP101161.1	NZ_CP101161.1_575	""				HisI-like	1.31e-45
576	563818	564864	FALSE	NZ_CP101161.1	NZ_CP101161.1_576	""				PREFLAGELLIN PEPTIDASE	6.3e-27
577	565044	565673	TRUE	NZ_CP101161.1	NZ_CP101161.1_577	""					
578	565721	567103	TRUE	NZ_CP101161.1	NZ_CP101161.1_578	""				PHYTOCHROME-LIKE PROTEIN CPH1	3.9e-31
579	567105	567692	FALSE	NZ_CP101161.1	NZ_CP101161.1_579	""				IGPD	3.15241e-105
580	567766	568569	TRUE	NZ_CP101161.1	NZ_CP101161.1_580	""					
581	568570	569913	FALSE	NZ_CP101161.1	NZ_CP101161.1_581	""				Aspartate Aminotransferase, domain 1	0
582	570300	570428	TRUE	NZ_CP101161.1	NZ_CP101161.1_582	""					
583	570419	571270	FALSE	NZ_CP101161.1	NZ_CP101161.1_583	""				HisA	1.26036e-85
584	571274	572464	TRUE	NZ_CP101161.1	NZ_CP101161.1_584	""				PHOSPHATE TRANSPORTER	1.4e-36
585	572540	573664	TRUE	NZ_CP101161.1	NZ_CP101161.1_585	""				PHOSPHATE TRANSPORTER	3.1e-38
586	573752	574141	TRUE	NZ_CP101161.1	NZ_CP101161.1_586	""				ferredoxin Fer	2.6e-65
587	574214	575668	FALSE	NZ_CP101161.1	NZ_CP101161.1_587	""				Cytochrome P450	5.3e-109
588	575763	576320	FALSE	NZ_CP101161.1	NZ_CP101161.1_588	""				nicotinamidase_related	2.80838e-65
589	576574	577077	TRUE	NZ_CP101161.1	NZ_CP101161.1_589	""				UCP004897_ACT	1.4e-62
590	577079	577690	TRUE	NZ_CP101161.1	NZ_CP101161.1_590	""				Ribosomal protein S5 domain 2-like	9.86e-37
591	578044	578718	FALSE	NZ_CP101161.1	NZ_CP101161.1_591	""				uracil phosphoribosyltransferase	1.5e-70
592	578813	579445	TRUE	NZ_CP101161.1	NZ_CP101161.1_592	""				CheY-like	4.55e-20
593	579497	580213	TRUE	NZ_CP101161.1	NZ_CP101161.1_593	""				Family of unknown function (DUF5828)	1.9e-81
594	580254	580976	TRUE	NZ_CP101161.1	NZ_CP101161.1_594	""				DIMETHYL SULFOXIDE REDUCTASE TRANSCRIPTIONAL ACTIVATOR	2.9e-15
595	581097	582011	TRUE	NZ_CP101161.1	NZ_CP101161.1_595	""					
596	582052	582603	TRUE	NZ_CP101161.1	NZ_CP101161.1_596	""				FkbR2	2.94063e-81
597	582600	584051	TRUE	NZ_CP101161.1	NZ_CP101161.1_597	""				ACETYL-COA HYDROLASE	0
598	584055	585215	FALSE	NZ_CP101161.1	NZ_CP101161.1_598	""				MFS general substrate transporter	5.62e-47
599	585254	585991	FALSE	NZ_CP101161.1	NZ_CP101161.1_599	""				HemD-like	2.88e-49
600	585998	586768	FALSE	NZ_CP101161.1	NZ_CP101161.1_600	""				SUMT	8.12724e-115
601	586765	587829	FALSE	NZ_CP101161.1	NZ_CP101161.1_601	""				PORPHOBILINOGEN DEAMINASE	5.2e-86
602	587999	588256	TRUE	NZ_CP101161.1	NZ_CP101161.1_602	""				Thioredoxin-like	7.65e-20
603	588508	589854	FALSE	NZ_CP101161.1	NZ_CP101161.1_603	""				GLUTAMATE-1-SEMIALDEHYDE 2,1-AMINOMUTASE	0
604	589970	590608	TRUE	NZ_CP101161.1	NZ_CP101161.1_604	""				Protein of unknown function (DUF502)	1.1e-16
605	590605	591435	FALSE	NZ_CP101161.1	NZ_CP101161.1_605	""				Pro_dehydrog	3e-91
606	591461	592111	TRUE	NZ_CP101161.1	NZ_CP101161.1_606	""				CDP-ARCHAEOL SYNTHASE	2.7e-52
607	592381	592890	FALSE	NZ_CP101161.1	NZ_CP101161.1_607	""				Acyl-CoA N-acyltransferases (Nat)	3.38e-27
608	592887	593276	FALSE	NZ_CP101161.1	NZ_CP101161.1_608	""				GGCT_like	2.8335e-15
609	593350	594726	TRUE	NZ_CP101161.1	NZ_CP101161.1_609	""				MATE_NorM_like	7.39761e-92
610	594723	595238	FALSE	NZ_CP101161.1	NZ_CP101161.1_610	""				SNARE associated Golgi protein	6.4e-10
611	595280	596431	FALSE	NZ_CP101161.1	NZ_CP101161.1_611	""				Citrate_synth	0
612	596590	597792	TRUE	NZ_CP101161.1	NZ_CP101161.1_612	""				UNCHARACTERIZED	1.8e-59
613	597793	598050	FALSE	NZ_CP101161.1	NZ_CP101161.1_613	""					
614	598138	599523	TRUE	NZ_CP101161.1	NZ_CP101161.1_614	""				PQQ ENZYME REPEAT PROTEIN-RELATED	9.4e-16
615	599524	600483	FALSE	NZ_CP101161.1	NZ_CP101161.1_615	""				lambda repressor-like DNA-binding domains	1.46e-09
616	600644	601945	TRUE	NZ_CP101161.1	NZ_CP101161.1_616	""				TRNA(ILE2) 2-AGMATINYLCYTIDINE SYNTHETASE TIAS	1.5e-120
617	601942	603003	FALSE	NZ_CP101161.1	NZ_CP101161.1_617	""				Tryptophan synthase beta subunit-like PLP-dependent enzymes	1.02e-69
618	603050	603586	FALSE	NZ_CP101161.1	NZ_CP101161.1_618	""					
619	603821	604969	FALSE	NZ_CP101161.1	NZ_CP101161.1_619	""				TWO-COMPONENT HISTIDINE KINASE	4e-37
620	605002	606426	FALSE	NZ_CP101161.1	NZ_CP101161.1_620	""				CESA_like	3.03892e-60
621	606423	607520	FALSE	NZ_CP101161.1	NZ_CP101161.1_621	""				HEAT repeats	2.5e-08
622	607536	607913	FALSE	NZ_CP101161.1	NZ_CP101161.1_622	""				REC_2	3.6e-37
623	607960	608916	FALSE	NZ_CP101161.1	NZ_CP101161.1_623	""				ASP	2.3e-86
624	608989	610440	FALSE	NZ_CP101161.1	NZ_CP101161.1_624	""				PbuG	0
625	610561	610995	TRUE	NZ_CP101161.1	NZ_CP101161.1_625	""				Hotdog Thioesterase	3.6e-29
626	611002	611715	FALSE	NZ_CP101161.1	NZ_CP101161.1_626	""				HYPOXANTHINE/GUANINE PHOSPHORIBOSYLTRANSFERASE	1.5e-55
627	611788	612312	FALSE	NZ_CP101161.1	NZ_CP101161.1_627	""				OROTATE PHOSPHORIBOSYLTRANSFERASE	2.8e-48
628	612406	613707	TRUE	NZ_CP101161.1	NZ_CP101161.1_628	""				Quinoprotein alcohol dehydrogenase-like	8.72e-26
629	613708	615435	FALSE	NZ_CP101161.1	NZ_CP101161.1_629	""				Ammonium transporter AmtB like domains	9.7e-107
630	615713	616132	FALSE	NZ_CP101161.1	NZ_CP101161.1_630	""					
631	616135	616482	FALSE	NZ_CP101161.1	NZ_CP101161.1_631	""				P_II_3	5.4e-46
632	616479	617840	FALSE	NZ_CP101161.1	NZ_CP101161.1_632	""				Ammonium transporter AmtB like domains	7.7e-119
633	618163	619143	FALSE	NZ_CP101161.1	NZ_CP101161.1_633	""				Porphbilin_synth	0
634	619226	619780	TRUE	NZ_CP101161.1	NZ_CP101161.1_634	""				ALKALINE PHOSPHATASE LIKE PROTEIN	1.8e-16
635	619847	620386	TRUE	NZ_CP101161.1	NZ_CP101161.1_635	""				Acyl-CoA N-acyltransferases (Nat)	8.47e-40
636	620386	620934	TRUE	NZ_CP101161.1	NZ_CP101161.1_636	""				Acyl-CoA N-acyltransferases (Nat)	7.98e-38
637	620934	621503	TRUE	NZ_CP101161.1	NZ_CP101161.1_637	""				Acyl-CoA N-acyltransferases (Nat)	6.05e-40
638	621816	622412	FALSE	NZ_CP101161.1	NZ_CP101161.1_638	""					
639	622541	623131	TRUE	NZ_CP101161.1	NZ_CP101161.1_639	""				BIOTIN TRANSPORTER BIOY	3.8e-42
640	623128	623826	TRUE	NZ_CP101161.1	NZ_CP101161.1_640	""				ABC_cobalt_CbiO_domain1	9.00653e-89
641	623820	624524	TRUE	NZ_CP101161.1	NZ_CP101161.1_641	""				Cobalt transport protein	3.2e-18
642	624629	626833	TRUE	NZ_CP101161.1	NZ_CP101161.1_642	""				IRON-SULFUR-BINDING OXIDOREDUCTASE FADF-RELATED-RELATED	0
643	626836	627156	FALSE	NZ_CP101161.1	NZ_CP101161.1_643	""					
644	627374	627649	TRUE	NZ_CP101161.1	NZ_CP101161.1_644	""				"""Winged helix"" DNA-binding domain"	2.63e-14
645	627705	628007	TRUE	NZ_CP101161.1	NZ_CP101161.1_645	""					
646	628078	628623	TRUE	NZ_CP101161.1	NZ_CP101161.1_646	""				Halocyanin	5.31351e-27
647	628663	629310	TRUE	NZ_CP101161.1	NZ_CP101161.1_647	""					
648	629290	629886	FALSE	NZ_CP101161.1	NZ_CP101161.1_648	""				DHBP synthase	2.7e-62
649	629888	630409	FALSE	NZ_CP101161.1	NZ_CP101161.1_649	""				Glutaredoxin	1.1e-27
